Feature  0,Feature  1,target
0.9728379437451099,-0.49951515590041545,1
1.8484490469158659,0.02504017856921606,1
-0.12900399747507305,1.0143979207613707,0
-0.16743571815302172,1.043273750081865,0
-0.39008402186817825,0.9131584923489593,0
0.07620570136339244,0.0495144692151897,1
0.77023343262177,-0.4769494522995406,1
-1.0447388714623354,0.08229127946672485,0
1.5681805341305648,-0.3095432261139581,1
0.493276170105859,0.8868745497432767,0
0.1650574828875055,0.004483111057555757,1
1.9683405193473382,0.2658005690614443,1
-0.9607484745664826,0.2554143303970019,0
1.9024537157383572,0.060617528083980445,1
1.0122891109477865,0.29258743012451516,0
1.5343119242658452,-0.34797202693974455,1
1.9762117354620972,0.41893468635824577,1
-0.8119204702168142,0.5295316569392485,0
-0.23317396516012842,0.9621134531737134,0
0.97512654090524,0.24008866817013413,0
1.2803259659799209,-0.4196290794280544,1
1.0930452055412645,-0.48273679160367267,1
1.232184278284072,-0.49324881980733426,1
1.4863755526703064,-0.3964681357599349,1
1.894670125036773,0.17843123527259272,1
-0.24990559883738095,0.9805435688310206,0
2.039950919571235,0.2923207612935759,1
1.9333403245949403,0.35871800348029237,1
1.481828493768514,-0.36253121891126083,1
1.636217448165924,-0.3234169127245423,1
0.8726739304296308,-0.43746179231601223,1
-0.8695753290741111,0.5484683761630241,0
1.7212251247299333,-0.3214334661606508,1
0.5716309137996315,-0.3701482715223036,1
0.6604488836966529,0.7744248186667296,0
0.14270138490038586,0.9276880221420931,0
-0.19757978223387984,1.0376755565645055,0
-0.24965117604422823,1.0187830111211382,0
0.941486891429876,-0.4677661797849114,1
0.9254051905146731,0.2956704851047249,0
1.806802451767452,0.03400760971054806,1
-0.2090753304777681,0.9171607298269226,0
1.7362356496074747,-0.09964413388760865,1
0.1322951496456851,0.07434716731450618,1
0.7562708155015307,-0.35442849778159335,1
0.02509126280901197,1.004017945878561,0
0.031903317391721954,0.9398741519743368,0
0.2527785914070327,0.963663299284638,0
-1.0310124333669146,0.10136114053681622,0
0.4858769092667485,-0.4295726860556528,1
-0.93061437997278,0.5417665456310193,0
-0.7237068480538704,0.7762953659135338,0
1.0871999028869233,-0.5476551717904102,1
1.7034227099848553,-0.33813265717417174,1
-0.6689287832417319,0.7276718227837634,0
-0.9631561740345129,0.2305117099779782,0
0.9321029270187665,0.2850209983311039,0
-0.4049650323884758,0.9220348987733195,0
0.28990901139670505,1.0123478525928087,0
0.1852948549497035,-0.09956510689273951,1
-0.9633908967718564,0.45193322267690145,0
-0.6427267828137289,0.6792426072764061,0
-0.3996539219300245,0.8971987234024259,0
0.8915034523353327,0.22197330456076445,0
0.07851846490276462,0.2745512665479199,1
-0.47173262927984033,0.8652989174129867,0
0.27777800226076044,1.0076421519946985,0
0.954537253316822,-0.41667939950158495,1
1.5100984867510594,-0.37947388164207857,1
0.7239922837042506,0.7235083012358611,0
0.3092818669654022,1.0244074728710322,0
0.1959183382403478,0.07484259771819358,1
0.12327104843824593,0.38335764837379205,1
0.3459409509393147,1.0113104102723538,0
-0.8994970401521779,0.15636745511751404,0
1.842984251806396,-0.10038586297064005,1
-0.8032291825274169,0.36680337790760437,0
-0.5976247074275992,0.7133165656703429,0
-0.32634685070305497,0.9536643453694359,0
0.24357115884652564,-0.18937311315554695,1
0.5638977444660561,-0.36889378117062427,1
0.9681263511025404,0.2760398226880777,0
0.5259129886096883,0.8070654107493279,0
-0.0004170627715310987,0.22942894508304,1
0.06334154891632787,0.20166573478296382,1
1.0196273867865677,0.255532550357628,0
-0.744209502768797,0.6195333573277969,0
0.2561371404919698,-0.08772579555714238,1
0.047755412521354255,0.6305338975671848,1
0.2398538011555769,-0.1691351724666532,1
0.9800269879075159,-0.5723229976937405,1
0.5755022123048377,0.8823439766362152,0
0.3532377176358188,0.8493859536019532,0
1.8847453889840122,-0.009964108334040517,1
0.7326064215952042,-0.4389193586921161,1
-0.44822756999576385,0.9748845730442265,0
-0.13133737866720266,1.0405424870252393,0
0.8813766576586072,0.37709184222981784,0
1.1503832828923188,-0.48973332158533006,1
-0.12639268391488612,0.9896817505546398,0
0.5282069601350096,-0.41593663691872024,1
-0.8992639539443672,0.18636244359624302,0
1.053246932599036,-0.5348870556296274,1
0.7872457971299766,-0.5669172153841732,1
-0.4056622176974152,0.9477578751275546,0
0.9127041745586965,0.15587558510563668,0
0.9911928383515298,0.2299749881737879,0
1.0565638899488738,-0.5211924746667155,1
1.0929020147982955,0.06682230642631984,0
0.12405886369539391,-0.05422878806790693,1
-0.4026051329593737,0.907634413089353,0
1.7053886116350232,-0.23509036346472695,1
-0.9296320918299624,-0.06350042656607756,0
0.5913953638817949,0.7165707856479929,0
0.9031283536201149,0.545484861229141,0
-0.16369058219575075,0.9677922481098693,0
0.11959984967680763,0.3340229102666167,1
0.7457530817035163,0.6252217709213528,0
0.893364295388127,0.4399818837727012,0
0.8163088623990289,-0.5151407636510066,1
0.5369928730404566,-0.29736291332012715,1
1.8823097140425302,-0.045268915666464474,1
1.873703594405689,0.21575557744798476,1
-0.27513448266489293,1.000256006027334,0
0.776878333866643,0.5621206933878565,0
1.4427364417790087,-0.39219174565981724,1
1.6296472165649276,-0.2818383435414662,1
-0.034773103401406595,0.47388327243507655,1
1.3754828934479166,-0.503087345291962,1
-0.36140617282174925,0.9432340529629774,0
1.4860093896603737,-0.3706620271455581,1
0.9268564736987236,0.33530823977901564,0
0.546723737200191,-0.36791785606756267,1
2.0245845661568826,0.5117771910998069,1
-0.8265491412025798,0.726320365377246,0
1.0151428458283196,0.007292975042524075,0
