Feature  0,Feature  1,target
5.26194882653415,3.302103003476142,1
3.6761199100174906,1.0160187690456892,1
-1.8109743094391604,9.407771513620071,0
-1.0380272955591416,8.804962451046455,0
-3.061055768945197,11.572485413866573,0
4.1610413802196975,1.1103939198976114,1
-2.949242109749734,9.145026705484414,0
4.13173863858079,1.8253893651232604,1
-1.8873876608355538,7.444061408307865,0
4.015533446514877,1.7886443262848823,1
4.799897062080889,2.474952420108277,1
-2.2325068237227312,9.841469377234345,0
-2.166472276675046,9.471039347352106,0
5.447001432865411,0.9996234842362633,1
5.430250732279813,2.3132209785096225,1
-2.617957771509608,9.415997850297263,0
-0.7115110962032276,9.655128989465332,0
5.376722733320535,1.6918421268225186,1
4.8046396774646185,2.02405738579675,1
-3.155770507295277,7.932738124583927,0
3.998397241005149,2.4050922286146728,1
-1.8704674010235656,7.871281215467838,0
4.640406795084699,2.5743764328698466,1
-2.267235351486716,7.101005883540523,0
5.819604044588812,2.16727731489409,1
3.741094787904973,0.6428560582017422,1
-3.053580347577933,9.125208717908187,0
-0.9231808069073981,7.776470629371472,0
4.823713352550605,4.666203347921229,1
5.280358631428925,1.7826665779429207,1
5.651341871636458,3.3146455994716133,1
-3.803879098773656,10.175112915576841,0
-1.7815680794157704,9.066232014005621,0
4.987555319766438,1.4859411198271797,1
-2.784249320204394,6.712364963462736,0
-3.084835449290524,9.136295942843683,0
-3.0734452217101387,9.198837431395358,0
-4.115643943310323,9.217749764065545,0
-2.6704833347187593,9.41833698501286,0
-3.9077651968718916,9.577255364888892,0
-2.206562157813717,8.260010278178964,0
5.310359453469314,0.9013124509005765,1
3.750638007999777,2.9284702421784847,1
-2.4393955380627315,8.628972531336562,0
-3.8563239125824467,8.04267208968767,0
-2.004210344072293,9.880041322368443,0
-2.5468323254775984,10.117588010214844,0
-2.597479671404005,11.59399546585264,0
-2.4038221169067904,7.680260633280117,0
4.288464600514369,3.53658304277284,1
6.652149281928867,2.996879230047713,1
-1.2534414974792294,8.119678825978818,0
5.615076466010531,2.4742638538805775,1
6.000537432066753,0.6643492848216199,1
5.234908302063666,1.4157466308324107,1
3.9641707570664897,2.0073221014287568,1
5.6871965428495495,3.1427596763685055,1
-3.7700815773877956,9.932148075253098,0
-1.675275468503846,9.473466207426759,0
3.7361769754979735,2.2975289656623348,1
-1.6788618065085046,8.158202302289455,0
-1.776557545837171,8.93356954808974,0
-2.030217797306358,9.347948233485269,0
5.593015470141347,2.260293849142556,1
7.066595322573624,2.406129509301428,1
-2.3956802778015023,9.676416802719368,0
3.038974857751586,1.144672659160486,1
-2.6301457716605317,9.433818572105348,0
5.5369450331152334,3.2480447252194544,1
-3.3346948198452617,8.692900286545328,0
4.664098292900859,3.3853902393561612,1
6.739600625394617,1.7261439831947354,1
-1.8589964450940892,8.915110264418939,0
-1.7868162652249788,8.641452976106555,0
-1.9160963650843663,8.704739688884331,0
-2.874519174364859,9.19896643406323,0
-4.547322158230604,8.006199817280917,0
4.12344919234053,1.7767031005126348,1
-0.9160109964133532,8.503070451767137,0
-3.1584751681187573,7.790345861436065,0
-3.5768180524353443,8.871906643177027,0
5.870753349382836,3.6581839626492414,1
4.973738802796636,3.4045364657719155,1
4.4094781220223345,1.0489365396724275,1
-1.5928699483502688,9.360774604096314,0
-1.8764157569464652,11.284978986002717,0
-3.869053764032669,9.760539694225542,0
4.983666717777987,1.9245173323702809,1
-2.9968038471252436,8.5817279403787,0
5.3786893171156045,2.5885371679537856,1
-2.7326604083786012,9.728286622290414,0
2.8192755356795844,2.243227042332154,1
-2.4489674131117236,11.477528240683608,0
6.544015425801108,3.5991285993027953,1
-2.7495230212108854,8.639465320648725,0
-1.9941623558440904,9.52807207911053,0
5.712856883994113,4.337042178560093,1
4.459487154465694,3.3460181586172624,1
5.348093259484658,2.2063858152042335,1
3.436677980838957,0.931125271697629,1
5.464977100895736,1.1060394682298318,1
-1.5131499372469337,8.25749103962886,0
-2.298180155850132,8.917573016327928,0
3.6847562568787486,2.396768749534193,1
-2.47119414488455,9.134317454916582,0
-1.5129308036056102,8.520529545037009,0
4.091610041303024,2.806503595721039,1
4.163657962683442,2.8475588646534593,1
3.8047359345980785,4.062708405635505,1
2.035664979600967,2.1721178307372266,1
-3.1323381494775147,8.458809009038067,0
6.2570914111967255,2.077525621463945,1
-2.109974500447471,9.661482067901062,0
-1.1918035574184245,9.211885732890721,0
-3.3987120526782735,8.198475843232883,0
-3.384815876437507,7.631486397233985,0
-3.101591547291619,8.150295358518505,0
-3.327418306286223,11.106673403883782,0
-2.851885217133099,8.64284526220253,0
-0.49581037552612717,9.150821459281058,0
6.449185185961212,1.7551237885483582,1
4.865186758269043,1.6036427551073733,1
4.483980658291434,1.424882387450131,1
7.588973261536827,3.2178492646775188,1
-0.9299848075453587,9.78172085735123,0
4.30510350412156,1.5695212206987352,1
-2.3360166972015683,9.399603507927159,0
-2.237618785857377,7.737537552378012,0
-2.4521844981556655,9.28287840706158,0
-3.857383045158463,9.757550222221036,0
4.947929375732204,1.581521116518941,1
4.626041090133864,1.2834419098765582,1
3.8538928035931193,0.5921250807869571,1
-3.7530608584440355,8.321380930402414,0
-2.1655793334842888,7.251245972835587,0
5.839957792654962,1.481267236434527,1
-2.381093208141961,8.33323447072344,0
2.555765896729513,3.6978663337018407,1
3.42870690694732,2.7039338030072564,1
-1.679792041869261,6.803150819190437,0
-2.0533098509711425,11.179288473099405,0
3.041754484344354,2.4353423500226747,1
6.395354534543591,3.5461894091555886,1
-1.9223405292524798,11.2047417540083,0
4.893044074266083,2.793513696553188,1
-3.244727565642517,10.250379303408758,0
4.103915391114054,2.781227482221877,1
4.452734571223552,2.958899679620595,1
-3.3966898008548503,8.576827827874911,0
3.723686920746859,1.1413474757102873,1
5.3596367783762835,0.6798967260695683,1
3.0861200702120373,2.7910593419657608,1
3.63333627094846,3.1130482450697774,1
-1.7975827449638604,7.889644036360452,0
4.19255694056935,3.254186045675845,1
-2.5439093927579934,7.845608090578789,0
-2.5152685345926433,9.852776902649964,0
-3.3017183614854506,8.899549686731422,0
-2.0957627198290494,10.891081940756388,0
-4.034853937622845,10.276870231625503,0
-1.8229374326782368,7.40157025700867,0
-2.6609827180883334,9.602603334682899,0
-3.789502021723645,9.886743456478467,0
5.6156955555728105,2.891624127883146,1
-2.0795794039201643,9.221973815361432,0
-1.4507731362031624,7.255546641775207,0
-0.3518894097872467,8.408571205194983,0
4.834263137805437,1.6200033911300435,1
5.522211898551511,1.5210793511076517,1
-4.212580062407905,8.958738429301702,0
-0.8757660907516542,7.8679407351796335,0
5.7158859748266995,1.9944813326126742,1
4.311984119715183,2.128360367799711,1
-2.579363334511397,7.353325194682331,0
-1.4355658731929781,7.987770828787261,0
4.565931270619709,1.5215102077811093,1
5.255649985999243,3.177054121109548,1
5.237107054481486,1.0248216797165313,1
-4.034722793977489,8.322378058317078,0
3.5341741677421656,1.7582486536519966,1
4.445181540111419,1.9089815068322342,1
-2.623737468305368,10.252102440171782,0
4.808533508194829,2.415110333510141,1
-2.5423245959265475,10.80884399171611,0
6.37877850002568,2.9520277347225274,1
-3.0264860731531225,10.423633568383902,0
-3.9118028948524435,10.76386287138526,0
4.375363994917491,-0.03069268046602147,1
4.974055253472999,1.8179106351159833,1
-3.5005899725090575,6.860896014594607,0
3.8174589038459006,3.0942003512652034,1
4.226273302806457,3.8608573412809224,1
6.156272891481674,2.5752880043332156,1
-0.18986808307105596,9.407603967592694,0
3.687960376205866,2.0506502024595945,1
-1.4773530835841153,7.52872575516135,0
-2.6204236844014503,8.110378486733532,0
4.345911888563919,1.9015704320826652,1
-1.0057993212855996,9.891648418773993,0
0.05088691521604449,8.91822622847367,0
-3.3381926339748222,8.454105088001352,0
-3.2940959361349904,9.66256656204218,0
-3.282022837590322,8.777467521458313,0
5.211936277942246,1.910978666941421,1
3.8670011684044923,2.380221971065267,1
-3.9245683651031644,8.593640805432962,0
3.812288615579382,2.0593135669871065,1
3.7702157549534068,3.0986044683555014,1
4.508621869135797,2.0500215668995003,1
-1.031303578311234,8.496015909924674,0
-4.591127030936472,10.71074249648836,0
0.5696831854024875,10.133861039632897,0
-2.399802828447857,9.740052752097014,0
4.464314890728886,2.6418244886986386,1
5.1030851283272245,0.6060318774804863,1
-1.831271751713481,8.526374720052619,0
4.189865978232287,3.230318900803305,1
-1.6395917029470901,10.369923987003272,0
-0.9586971302386733,8.01593208745953,0
-2.62152567274358,8.793316528665098,0
5.097651702379987,3.6476621172882693,1
-1.9863621350172505,8.440586124259742,0
-3.282986822156323,7.769631424886905,0
-0.8314968089763095,8.460697886490326,0
-2.2642310519440274,8.50734295282719,0
-3.612564229226624,6.861395535245839,0
5.007166149629442,3.8113533607358545,1
-2.238740797272911,8.964048018749185,0
-4.024388685251303,10.381160395642846,0
-4.043311793788373,10.291962950096831,0
-2.7682397688734532,8.817936279113344,0
6.104056074980539,2.97002845740654,1
-1.127038632015223,9.662996015787964,0
3.446242004471621,2.8923238575507337,1
4.893618497722675,2.440862855706165,1
5.92152263123187,2.5308607446658566,1
4.840448033459044,3.121807033369447,1
3.5671358104882946,2.2124165480518814,1
-2.2418053089808474,9.335983934394335,0
-1.750269033265985,9.295477552167696,0
6.510844011599883,2.3627838613116356,1
2.4280169248985946,3.5066033852370575,1
-3.4997339481834384,8.44798839859555,0
-3.055442071305233,9.406090133600868,0
4.017229474493649,2.1677771391779745,1
4.1467560138283295,3.416801687409546,1
5.122127788908759,0.7355072616134342,1
3.9314720693176386,0.45945529132790486,1
3.580971249171501,3.4548330864033305,1
-0.914692559827778,8.167324779879994,0
4.456982395123261,3.348046103088917,1
-2.581207744633084,10.017819026090345,0
-2.1009448673382782,7.311702523960481,0
-3.1148131627896145,10.840295841745258,0
4.67811683118813,0.5245782693071879,1
3.981762347152845,1.6694436551640672,1
2.669775018516266,2.8657670222400413,1
